     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
     4.85881    -0.05280    -0.01493    -0.01013    -0.02227     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10013
     4.86481    -0.05611    -0.01587    -0.01004    -0.02359     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10561
     4.87081    -0.06013    -0.01669    -0.00985    -0.02407     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11075
     4.87681    -0.06412    -0.01710    -0.00956    -0.02353     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11431
     4.88281    -0.06730    -0.01692    -0.00917    -0.02208     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11547
     4.88881    -0.06909    -0.01621    -0.00874    -0.02012     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11416
     4.89481    -0.06932    -0.01524    -0.00835    -0.01814     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11105
     4.90081    -0.06816    -0.01438    -0.00809    -0.01655     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10717
     4.90681    -0.06598    -0.01391    -0.00797    -0.01547     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10333
     4.91281    -0.06315    -0.01390    -0.00799    -0.01479     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09982
     4.91881    -0.05996    -0.01419    -0.00803    -0.01427     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09645
     4.92481    -0.05662    -0.01451    -0.00802    -0.01376     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09291
     4.93081    -0.05333    -0.01461    -0.00791    -0.01321     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08906
     4.93681    -0.05032    -0.01437    -0.00771    -0.01268     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08508
     4.94281    -0.04780    -0.01383    -0.00751    -0.01223     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08137
     4.94881    -0.04593    -0.01313    -0.00738    -0.01188     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07832
     4.95481    -0.04466    -0.01243    -0.00738    -0.01160     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07607
     4.96081    -0.04373    -0.01183    -0.00748    -0.01134     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07438
     4.96681    -0.04266    -0.01130    -0.00759    -0.01106     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07261
     4.97281    -0.04097    -0.01082    -0.00760    -0.01075     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07014
     4.97881    -0.03841    -0.01034    -0.00741    -0.01038     0.00000     0.00000     0.00000     0.00000     0.00000    -0.06654
     4.98481    -0.03508    -0.00993    -0.00701    -0.00997     0.00000     0.00000     0.00000     0.00000     0.00000    -0.06200
     4.99081    -0.03143    -0.00974    -0.00650    -0.00955     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05722
     4.99681    -0.02805    -0.00993    -0.00601    -0.00916     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05315
     5.00281    -0.02542    -0.01063    -0.00565    -0.00892     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05062
     5.00881    -0.02384    -0.01182    -0.00553    -0.00888     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05007
     5.01481    -0.02334    -0.01329    -0.00568    -0.00907     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05138
     5.02081    -0.02376    -0.01471    -0.00609    -0.00941     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05397
     5.02681    -0.02485    -0.01569    -0.00667    -0.00980     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05701
     5.03281    -0.02637    -0.01598    -0.00732    -0.01013     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05980
     5.03881    -0.02808    -0.01558    -0.00793    -0.01035     0.00000     0.00000     0.00000     0.00000     0.00000    -0.06194
     5.04481    -0.02984    -0.01474    -0.00844    -0.01049     0.00000     0.00000     0.00000     0.00000     0.00000    -0.06351
     5.05081    -0.03154    -0.01383    -0.00884    -0.01066     0.00000     0.00000     0.00000     0.00000     0.00000    -0.06487
     5.05681    -0.03314    -0.01323    -0.00915    -0.01098     0.00000     0.00000     0.00000     0.00000     0.00000    -0.06650
     5.06281    -0.03459    -0.01320    -0.00941    -0.01149     0.00000     0.00000     0.00000     0.00000     0.00000    -0.06869
     5.06881    -0.03580    -0.01378    -0.00961    -0.01218     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07137
     5.07481    -0.03672    -0.01484    -0.00971    -0.01296     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07423
     5.08081    -0.03737    -0.01612    -0.00967    -0.01379     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07695
     5.08681    -0.03782    -0.01739    -0.00950    -0.01465     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07936
     5.09281    -0.03821    -0.01857    -0.00928    -0.01557     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08163
     5.09881    -0.03869    -0.01978    -0.00917    -0.01658     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08422
     5.10481    -0.03952    -0.02119    -0.00931    -0.01764     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08766
     5.11081    -0.04097    -0.02287    -0.00979    -0.01865     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09228
     5.11681    -0.04320    -0.02456    -0.01057    -0.01944     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09777
     5.12281    -0.04603    -0.02578    -0.01148    -0.01983     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10312
     5.12881    -0.04879    -0.02598    -0.01228    -0.01970     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10675
     5.13481    -0.05057    -0.02489    -0.01273    -0.01910     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10729
     5.14081    -0.05057    -0.02265    -0.01273    -0.01827     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10422
     5.14681    -0.04855    -0.01982    -0.01230    -0.01763     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09830
     5.15281    -0.04493    -0.01704    -0.01160    -0.01764     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09121
     5.15881    -0.04062    -0.01484    -0.01080    -0.01859     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08485
     5.16481    -0.03659    -0.01338    -0.01003    -0.02043     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08043
